parameter,chr,position,value,length,exons,fbgn,id,fbpp,state,recomb,type,breadth,normexp
omega,Chr1,22346266,0.0822,1732,6,FBgn0137617,scaffold87.3,FBpp0164083,1,0,1,5,6.21678
omega,Chr1,3000602,0.0817,1136,7,FBgn0138838,scaffold38.44,FBpp0165306,0,0,1,4,2.38736
omega,Chr1,13033238,0.0817,467,2,FBgn0138017,scaffold42.94,FBpp0164485,0,0,1,5,203.53
omega,Chr1,19967387,0.0814,222,2,FBgn0137700,scaffold60_1.14,FBpp0164166,1,0,1,5,21.0184
omega,Chr1,158182,0.0808,480,9,FBgn0139021,scaffold81.18,FBpp0165489,0,0,1,0,0
omega,Chr1,6872202,0.0807,495,2,FBgn0133699,scaffold39.62,FBpp0160153,0,0,1,4,18.5844
omega,Chr1,12192386,0.0807,504,3,FBgn0144538,scaffold30.57,FBpp0171025,0,0,1,5,52.7952
omega,Chr1,1352916,0.0806,665,1,FBgn0138944,scaffold50.13,FBpp0165412,0,0,1,3,10.6396
omega,Chr1,24590536,0.0806,726,3,FBgn0137537,scaffold209.3,FBpp0164003,0,0,1,5,4.61194
omega,Chr1,12103708,0.0803,620,4,FBgn0144536,scaffold30.51,FBpp0171023,0,0,1,5,9.95018
omega,Chr1,27483788,0.0803,185,1,FBgn0137411,scaffold53.29,FBpp0163877,0,1,1,5,45.7774
omega,Chr1,20164887,0.0801,383,3,FBgn0137689,scaffold60_1.28,FBpp0164155,1,0,1,5,20.195
omega,Chr1,25226674,0.0801,565,8,FBgn0138606,scaffold92.18,FBpp0165074,0,0,1,4,19.5709
omega,Chr1,23428156,0.0799,884,2,FBgn0137582,scaffold61.29,FBpp0164048,1,0,1,5,5.25758
omega,Chr1,26295941,0.0799,594,4,FBgn0137450,scaffold130.8,FBpp0163916,0,1,1,4,4.49675
omega,Chr1,2309830,0.0798,323,1,FBgn0139145,scaffold54.41,FBpp0165614,0,0,1,5,9.60272
omega,Chr1,26566591,0.0798,434,6,FBgn0138669,scaffold53.70,FBpp0165137,0,1,1,5,22.7634
omega,Chr1,3364241,0.0795,297,4,FBgn0138829,scaffold38.32,FBpp0165297,0,0,1,5,20.794
omega,Chr1,6221847,0.0791,263,2,FBgn0133723,scaffold137.3,FBpp0160177,0,0,1,1,1441.85
omega,Chr1,7718948,0.0789,584,7,FBgn0133980,scaffold39.5,FBpp0160436,0,0,1,1,2.94892
omega,Chr1,17810135,0.0789,682,3,FBgn0138287,scaffold58.40,FBpp0164755,1,0,1,5,75.6836
omega,Chr1,18782933,0.0787,638,5,FBgn0137762,scaffold107.7,FBpp0164229,1,0,1,4,357.77
omega,Chr1,19550696,0.0783,329,1,FBgn0137722,scaffold56.4,FBpp0164188,1,0,1,3,4.62737
omega,Chr1,3613167,0.0781,504,5,FBgn0138808,scaffold38.3,FBpp0165276,0,0,1,4,17.5823
omega,Chr1,13215980,0.0781,78,1,FBgn0138010,scaffold42.77,FBpp0164478,0,0,1,2,8.95985
omega,Chr1,7875571,0.078,107,2,FBgn0144358,scaffold71.56,FBpp0170845,0,0,1,3,18.3573
omega,Chr1,3543064,0.0778,729,3,FBgn0139206,scaffold38.12,FBpp0165675,0,0,1,5,8.4751
omega,Chr1,10495587,0.0776,638,3,FBgn0144461,scaffold28.19,FBpp0170948,0,0,1,5,17.8348
omega,Chr1,11180540,0.0776,325,6,FBgn0144494,scaffold78.24,FBpp0170981,0,0,1,5,28.4808
omega,Chr1,25741494,0.0775,277,3,FBgn0138636,scaffold97.33,FBpp0165104,0,0,1,5,21.1482
omega,Chr1,18609151,0.0774,320,2,FBgn0138333,scaffold107.24,FBpp0164801,1,0,1,2,18.8286
omega,Chr1,4810270,0.0772,382,3,FBgn0133845,scaffold45.109,FBpp0160300,0,0,1,4,50.9948
omega,Chr1,2694941,0.0766,868,1,FBgn0138875,scaffold38.93,FBpp0165343,0,0,1,3,8.89687
omega,Chr1,18616991,0.0766,565,4,FBgn0138334,scaffold107.23,FBpp0164802,1,0,1,4,22.7615
omega,Chr1,5081355,0.0764,272,5,FBgn0133794,scaffold45.91,FBpp0160248,0,0,1,5,28.207
omega,Chr1,23434126,0.0761,919,2,FBgn0138549,scaffold61.28,FBpp0165017,1,0,1,5,23.4256
omega,Chr1,27759842,0.0761,541,4,FBgn0138713,scaffold53.6,FBpp0165181,0,1,1,0,0
omega,Chr1,1643443,0.0758,499,2,FBgn0138930,scaffold90.23,FBpp0165398,0,0,1,5,16.416
omega,Chr1,14391937,0.0757,613,5,FBgn0138138,scaffold79.5,FBpp0164606,1,0,1,4,5.47765
omega,Chr1,1304280,0.0755,456,4,FBgn0138949,scaffold50.24,FBpp0165417,0,0,1,5,9.76742
omega,Chr1,9411996,0.0755,420,5,FBgn0144412,scaffold28.95,FBpp0170899,0,0,1,5,28.3638
omega,Chr1,22612370,0.0754,222,2,FBgn0137610,scaffold87.18,FBpp0164076,1,0,1,5,11.6587
omega,Chr1,519539,0.0753,303,2,FBgn0139047,scaffold50.104,FBpp0165516,0,0,1,5,4.79274
omega,Chr1,2692908,0.0753,163,2,FBgn0139160,scaffold38.95,FBpp0165629,0,0,1,5,70.3198
omega,Chr1,2822952,0.0753,728,5,FBgn0138856,scaffold38.72,FBpp0165324,0,0,1,0,0
omega,Chr1,14981716,0.0753,504,4,FBgn0137927,scaffold57.24,FBpp0164394,1,0,1,4,2.41113
omega,Chr1,26874989,0.0751,975,15,FBgn0137428,scaffold53.50,FBpp0163894,0,1,1,4,1.56353
omega,Chr1,11892634,0.075,198,4,FBgn0144195,scaffold30.19,FBpp0170682,0,0,1,5,52.9218
omega,Chr1,17813647,0.0748,316,4,FBgn0137803,scaffold58.39,FBpp0164270,1,0,1,5,7.54162
omega,Chr1,15667902,0.0747,300,2,FBgn0137900,scaffold86.12,FBpp0164367,1,0,1,4,11.5686
omega,Chr1,1380315,0.0746,108,1,FBgn0138943,scaffold50:hit:228264,FBpp0165411,0,0,1,5,35.958
omega,Chr1,2937537,0.0746,183,1,FBgn0138845,scaffold38.55,FBpp0165313,0,0,1,2,5.8619
omega,Chr1,16639064,0.0746,544,3,FBgn0138238,scaffold167.3,FBpp0164706,1,0,1,5,4.93492
omega,Chr1,14374858,0.0742,620,3,FBgn0138137,scaffold79.7,FBpp0164605,1,0,1,5,60.9092
omega,Chr1,14071566,0.074,117,1,FBgn0137958,scaffold79.32,FBpp0164426,1,0,1,5,155.965
omega,Chr1,7157683,0.0738,364,5,FBgn0133685,scaffold39.42,FBpp0160139,0,0,1,5,9.75022
omega,Chr1,5602036,0.0736,744,11,FBgn0133890,scaffold45.33,FBpp0160346,0,0,1,3,21.9696
omega,Chr1,15280254,0.0736,350,6,FBgn0138180,scaffold57.46,FBpp0164648,1,0,1,5,27.014
omega,Chr1,15412687,0.0733,433,3,FBgn0138184,scaffold57.54,FBpp0164652,1,0,1,5,24.2388
omega,Chr1,25335841,0.0733,399,2,FBgn0137500,scaffold92.23,FBpp0163966,0,0,1,5,332.884
omega,Chr1,9917436,0.0731,668,3,FBgn0144270,scaffold28.56,FBpp0170757,0,0,1,5,10.9143
omega,Chr1,13315309,0.0729,685,6,FBgn0138083,scaffold42.65,FBpp0164551,0,0,1,5,4.15134
omega,Chr1,15442292,0.0729,1453,9,FBgn0137909,scaffold57.58,FBpp0164376,1,0,1,5,20.752
omega,Chr1,15581766,0.0728,1708,4,FBgn0138192,scaffold86.1,FBpp0164660,1,0,1,3,2.27374
omega,Chr1,13326386,0.0726,442,6,FBgn0138000,scaffold42.63,FBpp0164468,0,0,1,5,12.4927
omega,Chr1,9055857,0.0722,442,3,FBgn0144310,scaffold147.2,FBpp0170797,0,0,1,5,6.62336
omega,Chr1,10985577,0.072,615,7,FBgn0144483,scaffold78.38,FBpp0170970,0,0,1,5,12.9598
omega,Chr1,9858335,0.0719,650,4,FBgn0144433,scaffold28.65,FBpp0170920,0,0,1,1,3.51151
omega,Chr1,7644452,0.0718,766,11,FBgn0133663,scaffold39.14,FBpp0160117,0,0,1,5,12.0921
omega,Chr1,402321,0.0713,241,3,FBgn0139041,scaffold81.2,FBpp0165509,0,0,1,5,32.2652
omega,Chr1,15477147,0.0711,477,4,FBgn0138188,scaffold57.61,FBpp0164656,1,0,1,4,11.4167
omega,Chr1,27040536,0.0709,954,5,FBgn0137425,scaffold53.46,FBpp0163891,0,1,1,5,4.90736
omega,Chr1,26671997,0.0705,117,1,FBgn0138674,scaffold53.63,FBpp0165142,0,1,1,1,1.29005
omega,Chr1,5192874,0.0704,538,2,FBgn0133869,scaffold45.71,FBpp0160325,0,0,1,5,74.2988
omega,Chr1,11553804,0.0704,356,1,FBgn0144202,scaffold30.5,FBpp0170689,0,0,1,5,13.6968
omega,Chr1,17188783,0.0704,1168,3,FBgn0138261,scaffold67.20,FBpp0164729,1,0,1,5,5.63916
omega,Chr1,16491109,0.0701,376,2,FBgn0138235,scaffold175.3,FBpp0164703,1,0,1,0,0
omega,Chr1,7691982,0.0699,674,7,FBgn0133658,scaffold39.7,FBpp0160112,0,0,1,4,12.3409
omega,Chr1,15708110,0.0699,523,3,FBgn0138203,scaffold86.22,FBpp0164671,1,0,1,5,53.609
omega,Chr1,21376898,0.0696,814,12,FBgn0138465,scaffold93.19,FBpp0164933,1,0,1,5,17.1248
omega,Chr1,25724276,0.0696,665,6,FBgn0138634,scaffold97.30,FBpp0165102,0,0,1,5,12.0844
omega,Chr1,1240137,0.0695,497,4,FBgn0138953,scaffold50.31,FBpp0165421,0,0,1,5,4.95868
omega,Chr1,27647421,0.0693,559,5,FBgn0138711,scaffold53.8,FBpp0165179,0,1,1,1,2.44636
omega,Chr1,3360905,0.0692,824,2,FBgn0139195,scaffold38.33,FBpp0165664,0,0,1,5,25.1282
omega,Chr1,24411515,0.0692,194,2,FBgn0137543,scaffold42.32,FBpp0164009,1,0,1,5,5.22786
omega,Chr1,7385703,0.0688,325,1,FBgn0133678,scaffold39.30,FBpp0160132,0,0,1,5,2890.44
omega,Chr1,624031,0.0685,576,8,FBgn0138987,scaffold50.84,FBpp0165455,0,0,1,5,68.8306
omega,Chr1,9629109,0.0684,93,3,FBgn0144284,scaffold28.76,FBpp0170771,0,0,1,5,9098.8
omega,Chr1,6921436,0.0682,310,4,FBgn0133696,scaffold39.56,FBpp0160150,0,0,1,3,6.54823
omega,Chr1,1350172,0.068,553,6,FBgn0139097,scaffold50.14,FBpp0165566,0,0,1,0,0
omega,Chr1,5734408,0.0678,643,4,FBgn0133747,scaffold45.20,FBpp0160201,0,0,1,5,14.5504
omega,Chr1,1602640,0.0675,296,3,FBgn0139120,scaffold90.20,FBpp0165589,0,0,1,5,21.2868
omega,Chr1,3005924,0.0675,879,7,FBgn0139189,scaffold38.42,FBpp0165658,0,0,1,5,42.8972
omega,Chr1,3376464,0.0675,764,7,FBgn0139196,scaffold38.30,FBpp0165665,0,0,1,5,10.641
omega,Chr1,15607317,0.0675,491,2,FBgn0137904,scaffold86.3,FBpp0164371,1,0,1,5,9.8382
omega,Chr1,17356357,0.0671,112,2,FBgn0138271,scaffold67.42,FBpp0164739,1,0,1,5,33.0452
omega,Chr1,9381767,0.067,873,2,FBgn0144407,scaffold28.101,FBpp0170894,0,0,1,2,2.05512
omega,Chr1,24982812,0.067,1025,8,FBgn0137522,scaffold92.3,FBpp0163988,0,0,1,2,2.01959
omega,Chr1,8491620,0.0668,248,4,FBgn0144381,scaffold71.15,FBpp0170868,0,0,1,5,20.0506
omega,Chr1,12399742,0.0668,187,1,FBgn0138044,scaffold30.82,FBpp0164512,0,0,1,4,44.902
omega,Chr1,3515057,0.0667,225,5,FBgn0138822,scaffold38.21,FBpp0165290,0,0,1,5,70.7084
omega,Chr1,3593349,0.0665,134,3,FBgn0139208,scaffold38.6,FBpp0165677,0,0,1,1,3.47853
omega,Chr1,24126526,0.0665,315,2,FBgn0138572,scaffold42.14,FBpp0165040,1,0,1,5,27.6638
omega,Chr1,5208219,0.0664,380,2,FBgn0133779,scaffold45.68,FBpp0160233,0,0,1,3,11.5453
omega,Chr1,6918734,0.0664,794,5,FBgn0133942,scaffold39.57,FBpp0160398,0,0,1,5,8.4672
omega,Chr1,12549756,0.0663,819,4,FBgn0138030,scaffold30.97,FBpp0164498,0,0,1,5,25.987
omega,Chr1,14014942,0.0663,847,9,FBgn0137963,scaffold79.39,FBpp0164431,1,0,1,5,5.74586
omega,Chr1,17116402,0.0663,342,4,FBgn0138252,scaffold67.7,FBpp0164720,1,0,1,5,273.7
omega,Chr1,25638672,0.0662,303,2,FBgn0137482,scaffold97.10,FBpp0163948,0,0,1,5,45.8372
omega,Chr1,14252790,0.066,624,2,FBgn0138126,scaffold79.19,FBpp0164594,1,0,1,3,59.476
omega,Chr1,1984345,0.0659,195,3,FBgn0139132,scaffold54.17,FBpp0165601,0,0,1,1,88.9002
omega,Chr1,2107148,0.0659,597,4,FBgn0138902,scaffold54.32,FBpp0165370,0,0,1,5,4.50386
omega,Chr1,15480987,0.0659,153,3,FBgn0137906,scaffold57.62,FBpp0164373,1,0,1,4,1.34193
omega,Chr1,25608783,0.0659,920,5,FBgn0137484,scaffold97.5,FBpp0163950,0,0,1,5,21.691
omega,Chr1,26605160,0.0657,658,5,FBgn0138672,scaffold53.66,FBpp0165140,0,1,1,5,6.04296
omega,Chr1,2705078,0.0656,1270,4,FBgn0138873,scaffold38.91,FBpp0165341,0,0,1,5,14.1788
omega,Chr1,27505564,0.0654,376,1,FBgn0138704,scaffold53.23,FBpp0165172,0,1,1,3,4.75643
omega,Chr1,21452980,0.0652,242,3,FBgn0137641,scaffold93.10,FBpp0164107,1,0,1,5,183.588
omega,Chr1,26071406,0.065,556,4,FBgn0138647,scaffold179.8,FBpp0165115,0,0,1,5,49.6638
omega,Chr1,17955182,0.0648,278,2,FBgn0138304,scaffold58.23,FBpp0164772,1,0,1,0,0
omega,Chr1,9543660,0.0647,159,2,FBgn0144417,scaffold28.84,FBpp0170904,0,0,1,5,145.253
omega,Chr1,27487639,0.0647,516,3,FBgn0137410,scaffold53.27,FBpp0163876,0,1,1,5,44.52
omega,Chr1,6817617,0.0646,521,1,FBgn0133702,scaffold39.66,FBpp0160156,0,0,1,1,3.62918
omega,Chr1,1237231,0.0643,481,4,FBgn0139087,scaffold50.32,FBpp0165556,0,0,1,5,7.4676
omega,Chr1,615659,0.0641,157,3,FBgn0139056,scaffold50.89,FBpp0165525,0,0,1,2,14.1051
omega,Chr1,4616976,0.064,165,1,FBgn0133821,scaffold45.135,FBpp0160275,0,0,1,5,20.9474
omega,Chr1,8391500,0.0638,903,5,FBgn0144344,scaffold71.31,FBpp0170831,0,0,1,5,18.8535
omega,Chr1,13606903,0.0638,652,6,FBgn0137978,scaffold42.34,FBpp0164446,0,0,1,5,17.1616
omega,Chr1,2349760,0.0637,307,2,FBgn0139150,scaffold54.48,FBpp0165619,0,0,1,5,37.5906
omega,Chr1,17353036,0.0637,863,2,FBgn0137825,scaffold67.41,FBpp0164292,1,0,1,5,8.39392
omega,Chr1,4213461,0.0636,912,7,FBgn0139239,scaffold113.16,FBpp0165708,0,0,1,3,11.6559
omega,Chr1,17953974,0.0635,213,1,FBgn0137792,scaffold58.24,FBpp0164259,1,0,1,5,29.2298
omega,Chr1,13526179,0.0632,267,1,FBgn0137988,scaffold42:hit:210656,FBpp0164456,0,0,1,5,53.9222
omega,Chr1,4804138,0.0631,524,1,FBgn0133844,scaffold45.111,FBpp0160299,0,0,1,5,15.6244
omega,Chr1,27472002,0.063,532,2,FBgn0137412,scaffold53.31,FBpp0163878,0,1,1,5,140.725
omega,Chr1,8526578,0.0627,1476,12,FBgn0144384,scaffold71.9,FBpp0170871,0,0,1,5,16.8196
omega,Chr1,5312664,0.0626,668,2,FBgn0133882,scaffold45.49,FBpp0160338,0,0,1,5,4.4374
omega,Chr1,19952441,0.0624,1211,7,FBgn0137704,scaffold60_1.11,FBpp0164170,1,0,1,3,3.6192
omega,Chr1,14343965,0.062,161,2,FBgn0137951,scaffold79.8,FBpp0164419,1,0,1,5,3475.76
omega,Chr1,26840930,0.062,1136,12,FBgn0137430,scaffold53.52,FBpp0163896,0,1,1,0,0
omega,Chr1,5145590,0.0618,371,3,FBgn0133865,scaffold45.78,FBpp0160320,0,0,1,5,10.3355
omega,Chr1,9872373,0.0618,488,3,FBgn0144436,scaffold28.63,FBpp0170923,0,0,1,0,0
omega,Chr1,12200577,0.0618,170,1,FBgn0144166,scaffold30.59,FBpp0170653,0,0,1,5,78.9322
omega,Chr1,9975852,0.0617,296,1,FBgn0144262,scaffold28.47,FBpp0170749,0,0,1,5,9.33724
omega,Chr1,10003919,0.0617,1898,6,FBgn0144444,scaffold28.44,FBpp0170931,0,0,1,5,26.9428
omega,Chr1,13505359,0.0617,522,4,FBgn0138090,scaffold42.51,FBpp0164558,0,0,1,5,10.4723
omega,Chr1,25753614,0.0616,1227,3,FBgn0137469,scaffold97.35,FBpp0163935,0,0,1,4,17.7897
omega,Chr1,18422905,0.0612,420,2,FBgn0138324,scaffold58.4,FBpp0164792,1,0,1,5,71.8258
omega,Chr1,92648,0.0611,695,3,FBgn0139025,scaffold81.26,FBpp0165493,0,0,1,5,19.7437
omega,Chr1,5332478,0.061,394,3,FBgn0133765,scaffold45.46,FBpp0160219,0,0,1,3,3.83507
omega,Chr1,2742419,0.0609,1006,6,FBgn0138869,scaffold38.85,FBpp0165337,0,0,1,5,46.5926
omega,Chr1,26298939,0.0607,70,1,FBgn0138652,scaffold130.7,FBpp0165120,0,1,1,5,179.622
omega,Chr1,3353916,0.0605,501,4,FBgn0139194,scaffold38.35,FBpp0165663,0,0,1,5,18.8514
omega,Chr1,23440300,0.0605,694,1,FBgn0138550,scaffold61.25,FBpp0165018,1,0,1,5,32.1588
omega,Chr1,7649875,0.0604,596,2,FBgn0133970,scaffold39:hit:202771,FBpp0160426,0,0,1,5,37.3382
omega,Chr1,8407163,0.0604,391,2,FBgn0144375,scaffold71.28,FBpp0170862,0,0,1,0,0
omega,Chr1,28405273,0.0603,746,6,FBgn0137379,scaffold36_2.19,FBpp0163845,0,1,1,4,2.07083
omega,Chr1,10952852,0.0602,731,5,FBgn0144478,scaffold78.40,FBpp0170965,0,0,1,3,11.1563
omega,Chr1,11866342,0.0602,512,6,FBgn0144520,scaffold30.11,FBpp0171007,0,0,1,4,2.18669
omega,Chr1,3857901,0.0601,666,5,FBgn0139223,scaffold_3_1.8,FBpp0165692,0,0,1,2,3.06228
omega,Chr1,13192250,0.0601,371,4,FBgn0138073,scaffold42.82,FBpp0164541,0,0,1,5,15.333
omega,Chr1,791045,0.06,155,4,FBgn0139066,scaffold50.70,FBpp0165535,0,0,1,5,29.3312
omega,Chr1,5300279,0.0598,830,1,FBgn0133768,scaffold45.52,FBpp0160222,0,0,1,5,14.1368
omega,Chr1,15380923,0.0598,655,4,FBgn0137914,scaffold57.49,FBpp0164381,1,0,1,1,3.36813
omega,Chr1,23636948,0.0598,304,2,FBgn0137571,scaffold61.10,FBpp0164037,1,0,1,5,92.9948
omega,Chr1,28992686,0.0597,572,6,FBgn0138748,scaffold62_1.6,FBpp0165216,0,1,1,4,10.2507
omega,Chr1,2354521,0.0595,883,9,FBgn0138895,scaffold54.49,FBpp0165363,0,0,1,1,6.05187
omega,Chr1,1551116,0.0594,291,3,FBgn0139117,scaffold90.14,FBpp0165586,0,0,1,2,2.34987
omega,Chr1,25705742,0.0593,159,3,FBgn0137474,scaffold97.25,FBpp0163940,0,0,1,5,54.9358
omega,Chr1,14043776,0.0589,235,1,FBgn0138112,scaffold79.36,FBpp0164580,1,0,1,5,174.172
omega,Chr1,28393187,0.0588,635,6,FBgn0138725,scaffold36_2.16,FBpp0165193,0,1,1,5,24.5856
omega,Chr1,5574541,0.0587,540,1,FBgn0133889,scaffold45.34,FBpp0160345,0,0,1,3,4.6654
omega,Chr1,24881910,0.0587,644,8,FBgn0138594,scaffold62_2.4,FBpp0165062,0,0,1,4,6.00242
omega,Chr1,9547054,0.0582,78,2,FBgn0144288,scaffold28.82,FBpp0170775,0,0,1,5,380.77
omega,Chr1,15250410,0.058,917,9,FBgn0138178,scaffold57.44,FBpp0164646,1,0,1,5,45.7476
omega,Chr1,20066514,0.058,2069,13,FBgn0137695,scaffold60_1.22,FBpp0164161,1,0,1,2,3.4177
omega,Chr1,1413928,0.0579,271,4,FBgn0138939,scaffold50.2,FBpp0165407,0,0,1,5,4655.66
omega,Chr1,13572652,0.0578,642,7,FBgn0138098,scaffold42.38,FBpp0164566,0,0,1,5,8.4485
omega,Chr1,25634984,0.0576,362,3,FBgn0137483,scaffold97.8,FBpp0163949,0,0,1,5,45.8372
omega,Chr1,947444,0.0575,794,7,FBgn0138971,scaffold50.55,FBpp0165439,0,0,1,5,4.7891
omega,Chr1,2858218,0.0575,411,4,FBgn0138848,scaffold38.63,FBpp0165316,0,0,1,2,2.53181
omega,Chr1,13031269,0.0572,90,1,FBgn0138064,scaffold42:hit:211395,FBpp0164532,0,0,1,4,4.7881
omega,Chr1,19482330,0.0572,290,2,FBgn0138380,scaffold56.18,FBpp0164848,1,0,1,2,29.641
omega,Chr1,20023827,0.0572,610,4,FBgn0138412,scaffold60_1.20,FBpp0164880,1,0,1,5,14.5703
omega,Chr1,5297956,0.0571,248,3,FBgn0133880,scaffold45.53,FBpp0160336,0,0,1,5,2210.14
omega,Chr1,3529455,0.057,567,1,FBgn0138819,scaffold38.17,FBpp0165287,0,0,1,1,7.39349
omega,Chr1,24168384,0.057,449,4,FBgn0137550,scaffold42.20,FBpp0164016,1,0,1,5,35.7534
omega,Chr1,15164842,0.0566,408,1,FBgn0138169,scaffold57.34,FBpp0164637,1,0,1,5,464.31
omega,Chr1,22579326,0.0565,250,2,FBgn0138511,scaffold87.10,FBpp0164979,1,0,1,4,9.05075
omega,Chr1,106600,0.0563,179,2,FBgn0139029,scaffold81.22,FBpp0165497,0,0,1,5,68.503
omega,Chr1,4258048,0.0563,140,2,FBgn0138785,scaffold138:hit:317249,FBpp0165253,0,0,1,5,32.31
omega,Chr1,5078730,0.0563,306,4,FBgn0133856,scaffold45.92,FBpp0160311,0,0,1,5,31.5156
omega,Chr1,18718236,0.0562,259,4,FBgn0137763,scaffold107.10,FBpp0164230,1,0,1,1,4.93018
omega,Chr1,26094371,0.0562,858,10,FBgn0138648,scaffold179.10,FBpp0165116,0,0,1,3,3.71503
omega,Chr1,2812328,0.0561,257,1,FBgn0138859,scaffold38.75,FBpp0165327,0,0,1,2,7.72655
omega,Chr1,9616526,0.0561,846,9,FBgn0144422,scaffold28.77,FBpp0170909,0,0,1,5,18.0766
omega,Chr1,15596722,0.0561,346,5,FBgn0137905,scaffold86.2,FBpp0164372,1,0,1,5,48.9906
omega,Chr1,21459603,0.0561,1158,8,FBgn0138470,scaffold93.8,FBpp0164938,1,0,1,4,17.2691
omega,Chr1,5865103,0.0559,312,3,FBgn0133739,scaffold45.7,FBpp0160193,0,0,1,5,249.606
omega,Chr1,10510930,0.0559,187,2,FBgn0144465,scaffold28.14,FBpp0170952,0,0,1,4,5.87517
omega,Chr1,25193352,0.0559,1199,8,FBgn0138605,scaffold92.15,FBpp0165073,0,0,1,5,11.6795
omega,Chr1,25629481,0.0556,560,4,FBgn0138617,scaffold97.6,FBpp0165085,0,0,1,5,17.7745
omega,Chr1,25786576,0.0556,223,1,FBgn0137465,scaffold97.40,FBpp0163931,0,0,1,1,5.9233
omega,Chr1,4634018,0.0555,622,2,FBgn0133818,scaffold45.128,FBpp0160272,0,0,1,5,8.41204
omega,Chr1,426475,0.0554,396,1,FBgn0139042,scaffold50.121,FBpp0165510,0,0,1,3,11.6018
omega,Chr1,14906673,0.0549,218,1,FBgn0137932,scaffold57.18,FBpp0164399,1,0,1,5,109.908
omega,Chr1,15714626,0.0549,610,4,FBgn0138204,scaffold86.25,FBpp0164672,1,0,1,5,53.609
omega,Chr1,25605444,0.0549,379,5,FBgn0137485,scaffold97.2,FBpp0163951,0,0,1,5,21.691
omega,Chr1,11974802,0.0548,705,2,FBgn0144185,scaffold30.33,FBpp0170672,0,0,1,5,8.34488
omega,Chr1,3546192,0.0547,450,5,FBgn0138815,scaffold38.11,FBpp0165283,0,0,1,5,6.74082
omega,Chr1,22362887,0.0547,195,1,FBgn0138503,scaffold87.5,FBpp0164971,1,0,1,2,6.56305
omega,Chr1,10060449,0.0546,781,4,FBgn0144446,scaffold28.39,FBpp0170933,0,0,1,2,21.6352
omega,Chr1,15009237,0.0546,339,5,FBgn0138160,scaffold57.26,FBpp0164628,1,0,1,5,62.3714
omega,Chr1,24166978,0.0544,173,2,FBgn0138575,scaffold42:hit:210256,FBpp0165043,1,0,1,5,20.909
omega,Chr1,593164,0.0543,4966,14,FBgn0139054,scaffold50.93,FBpp0165523,0,0,1,4,4.0702
omega,Chr1,17124101,0.054,1272,11,FBgn0137845,scaffold67.8,FBpp0164312,1,0,1,5,7.62886
omega,Chr1,10081334,0.0538,253,1,FBgn0144251,scaffold28:hit:170219,FBpp0170738,0,0,1,4,55.501
omega,Chr1,2320794,0.0535,728,3,FBgn0138899,scaffold54.43,FBpp0165367,0,0,1,5,12.4448
omega,Chr1,22712667,0.0534,740,4,FBgn0137606,scaffold87.37,FBpp0164072,1,0,1,5,6.6585
omega,Chr1,20004106,0.0533,892,8,FBgn0138410,scaffold60_1.17,FBpp0164878,1,0,1,5,6.7813
omega,Chr1,17744161,0.0532,391,8,FBgn0138279,scaffold58.50,FBpp0164747,1,0,1,5,31.4796
omega,Chr1,5772296,0.0531,646,5,FBgn0133896,scaffold45.19,FBpp0160352,0,0,1,5,8.08468
omega,Chr1,13820434,0.0531,540,5,FBgn0138107,scaffold96.9,FBpp0164575,1,0,1,5,32.1478
omega,Chr1,3513409,0.053,170,2,FBgn0138823,scaffold38.22,FBpp0165291,0,0,1,5,70.7084
omega,Chr1,4342998,0.053,370,5,FBgn0138778,scaffold138.5,FBpp0165246,0,0,1,4,4.15378
omega,Chr1,27508119,0.053,321,3,FBgn0137408,scaffold53.22,FBpp0163874,0,1,1,5,5.7347
omega,Chr1,1511997,0.0529,577,2,FBgn0139115,scaffold90.9,FBpp0165584,0,0,1,5,2.37312
omega,Chr1,24962259,0.0529,958,6,FBgn0137524,scaffold92.1,FBpp0163990,0,0,1,5,9.78066
omega,Chr1,1247247,0.0522,962,5,FBgn0138952,scaffold50.29,FBpp0165420,0,0,1,5,6.94772
omega,Chr1,3607927,0.0522,168,3,FBgn0139211,scaffold38.4,FBpp0165680,0,0,1,3,10.1893
omega,Chr1,9517280,0.0522,570,4,FBgn0144291,scaffold28.87,FBpp0170778,0,0,1,5,10.3837
omega,Chr1,5052676,0.052,699,2,FBgn0133854,scaffold45.96,FBpp0160309,0,0,1,4,7.51583
omega,Chr1,24175195,0.0518,472,5,FBgn0137549,scaffold42.21,FBpp0164015,1,0,1,5,4.55948
omega,Chr1,4241276,0.0514,85,1,FBgn0139240,scaffold113:hit:305137,FBpp0165709,0,0,1,3,11.6559
omega,Chr1,21500609,0.0513,407,2,FBgn0138472,scaffold93.6,FBpp0164940,1,0,1,2,10.1172
omega,Chr1,1648522,0.0512,549,2,FBgn0138928,scaffold90.25,FBpp0165396,0,0,1,5,9.51954
omega,Chr1,9545100,0.0511,165,3,FBgn0144418,scaffold28.83,FBpp0170905,0,0,1,5,145.253
omega,Chr1,25666011,0.0511,1316,12,FBgn0138626,scaffold97.16,FBpp0165094,0,0,1,5,21.2576
omega,Chr1,14614431,0.0509,208,3,FBgn0137940,scaffold57.4,FBpp0164408,1,0,1,5,267.278
omega,Chr1,3800967,0.0508,146,3,FBgn0138802,scaffold_3_1.14,FBpp0165270,0,0,1,5,48.4254
omega,Chr1,26245624,0.0508,1016,7,FBgn0138650,scaffold130.13,FBpp0165118,0,0,1,4,7.26138
